"","thetaS_last_obs_p_mean","thetaI_last_obs_p_mean","thetaR_last_obs_p_mean","thetaS_last_obs_p_ci_low","thetaS_last_obs_p_ci_med","thetaS_last_obs_p_ci_up","thetaI_last_obs_p_ci_low","thetaI_last_obs_p_ci_med","thetaI_last_obs_p_ci_up","thetaR_last_obs_p_ci_low","thetaR_last_obs_p_ci_med","thetaR_last_obs_p_ci_up","R0_p_mean","R0_p_ci_low","R0_p_ci_med","R0_p_ci_up","gamma_p_mean","gamma_p_ci_low","gamma_p_ci_med","gamma_p_ci_up","beta_p_mean","beta_p_ci_low","beta_p_ci_med","beta_p_ci_up","incidence_mean","incidence_ci_low","incidence_ci_median","incidence_ci_up","thetaI_tp1_mean","thetaI_tp1_ci_low","thetaI_tp1_ci_med","thetaI_tp1_ci_up","thetaR_tp1_mean","thetaR_tp1_ci_low","thetaR_tp1_ci_med","thetaR_tp1_ci_up","Y_tp1_mean","Y_tp1_ci_low","Y_tp1_ci_med","Y_tp1_ci_up","R_tp1_mean","R_tp1_ci_low","R_tp1_ci_med","R_tp1_ci_up","thetaI_tp2_mean","thetaI_tp2_ci_low","thetaI_tp2_ci_med","thetaI_tp2_ci_up","thetaR_tp2_mean","thetaR_tp2_ci_low","thetaR_tp2_ci_med","thetaR_tp2_ci_up","Y_tp2_mean","Y_tp2_ci_low","Y_tp2_ci_med","Y_tp2_ci_up","R_tp2_mean","R_tp2_ci_low","R_tp2_ci_med","R_tp2_ci_up","thetaR_max_mean","thetaR_max_ci_low","thetaR_max_ci_med","thetaR_max_ci_up","cumInf_mean","cumInf_ci_low","cumInf_ci_med","cumInf_ci_up","dthetaI_tp1_date","first_tp_mean","first_tp_ci_low","first_tp_ci_med","first_tp_ci_up","dthetaI_tp2_date","second_tp_mean","second_tp_ci_low","second_tp_ci_med","second_tp_ci_up","end_p_mean","end_p_ci_low","end_p_ci_med","end_p_ci_up","begin_str"
"1",0.999440027558006,0.000474910477839294,8.50619641544258e-05,0.999313656782469,0.999441067552696,0.999555386356234,0.000367388041944455,0.000474919749334495,0.000580756881263231,4.19770264778343e-05,8.24078239379494e-05,0.000140014980938938,4.69513323748002,2.56194624363765,4.54615028442208,7.61752288357997,0.0492223147042044,0.0256113215014207,0.0480053610704086,0.0798825508661896,0.226892115356065,0.0906175889402382,0.22554457859007,0.381853932538325,0.000933615122600435,0.00033272293916075,0.00082151586235636,0.00241023448333253,0.000274082410274804,0.000207943839613694,0.000273827030957452,0.000342069653925907,2.54629809658098e-05,9.15926942955194e-06,2.40424760746979e-05,4.9605028542325e-05,NA,NA,NA,NA,0.000758539099668981,0,0.00051265453163063,0.00297940631071881,0.000462508429948931,0.000313810419810571,0.00045879657887835,0.00062774173182309,0.000107756938381679,4.43154661914871e-05,0.000103173612403533,0.000201375728196041,0.000464142035926858,0.000268884955878989,0.000458567766665871,0.000711641325880399,0.000106079131878812,2.40732273787392e-05,9.68336539959969e-05,0.000235548650031283,0.000948349145731067,0,0.000530185827904478,0.00421854880004352,0.000965538850257329,0,0.000536272012237271,0.00427137823426543,"02/04/20","02/05/20","02/01/20","02/05/20","02/10/20","02/12/20","02/09/20","02/06/20","02/10/20","02/12/20","05/03/20","03/08/20","04/24/20","07/30/20","01/13/2020"
