"","thetaS_last_obs_p_mean","thetaI_last_obs_p_mean","thetaR_last_obs_p_mean","thetaS_last_obs_p_ci_low","thetaS_last_obs_p_ci_med","thetaS_last_obs_p_ci_up","thetaI_last_obs_p_ci_low","thetaI_last_obs_p_ci_med","thetaI_last_obs_p_ci_up","thetaR_last_obs_p_ci_low","thetaR_last_obs_p_ci_med","thetaR_last_obs_p_ci_up","thetaQ_last_obs_p_mean","thetaQ_last_obs_p_ci_low","thetaQ_last_obs_p_ci_med","thetaQ_last_obs_p_ci_up","R0_p_mean","R0_p_ci_low","R0_p_ci_med","R0_p_ci_up","gamma_p_mean","gamma_p_ci_low","gamma_p_ci_med","gamma_p_ci_up","beta_p_mean","beta_p_ci_low","beta_p_ci_med","beta_p_ci_up","incidence_mean","incidence_ci_low","incidence_ci_median","incidence_ci_up","thetaI_tp1_mean","thetaI_tp1_ci_low","thetaI_tp1_ci_med","thetaI_tp1_ci_up","thetaR_tp1_mean","thetaR_tp1_ci_low","thetaR_tp1_ci_med","thetaR_tp1_ci_up","Y_tp1_mean","Y_tp1_ci_low","Y_tp1_ci_med","Y_tp1_ci_up","R_tp1_mean","R_tp1_ci_low","R_tp1_ci_med","R_tp1_ci_up","thetaI_tp2_mean","thetaI_tp2_ci_low","thetaI_tp2_ci_med","thetaI_tp2_ci_up","thetaR_tp2_mean","thetaR_tp2_ci_low","thetaR_tp2_ci_med","thetaR_tp2_ci_up","Y_tp2_mean","Y_tp2_ci_low","Y_tp2_ci_med","Y_tp2_ci_up","R_tp2_mean","R_tp2_ci_low","R_tp2_ci_med","R_tp2_ci_up","thetaR_max_mean","thetaR_max_ci_low","thetaR_max_ci_med","thetaR_max_ci_up","cumInf_mean","cumInf_ci_low","cumInf_ci_med","cumInf_ci_up","dthetaI_tp1_date","first_tp_mean","first_tp_ci_low","first_tp_ci_med","first_tp_ci_up","dthetaI_tp2_date","second_tp_mean","second_tp_ci_low","second_tp_ci_med","second_tp_ci_up","end_p_mean","end_p_ci_low","end_p_ci_med","end_p_ci_up","begin_str"
"1",0.323624674311594,0.000482885234684779,9.79828645555625e-05,0.323516655952806,0.323625749494504,0.323731266982603,0.000392011951153785,0.000482186966976176,0.000580487890076728,5.78802520516456e-05,9.54236364618634e-05,0.00015455382321285,0.675794457589165,0.675761669597966,0.675795032365105,0.675824255872724,5.40402406859301,3.05376213024005,5.30166104603663,8.16960149156289,0.0432346234133821,0.0239511471170853,0.0426610036040356,0.0666121903394412,0.230535653422608,0.0989886027029119,0.230767061501116,0.364044824656029,0.117592584126924,0.00201222905928891,0.103449177673304,0.283730707185686,0.0137390507211054,0.000232261851701816,0.00664332111229545,0.065276903894176,0.0169922368107357,0.00101972706106786,0.00935630087273693,0.076009438586171,0.0137259098146097,0.000255807543084368,0.00653790536277676,0.0646557294114868,0.0169959788305435,0.00101731933655213,0.00937413980083229,0.0762220759877348,0.0253052375608857,0.000200259969937406,0.0216915579954487,0.0705184174008131,0.0713488123208201,0.00149236904484892,0.0469828157868794,0.234683625256245,0.0253172487256783,0.000185392676923882,0.0218056209045803,0.0707083172334295,0.0713269710712185,0.00139712290679809,0.0473459845781158,0.233685193747479,0.0931696170874444,0.00160694020054137,0.0720718772535895,0.259314739615345,0.117260789971117,0.00193858901507138,0.102360258510037,0.282913796812933,"05/11/20","05/17/20","02/02/20","06/01/20","07/30/20","07/09/20","06/01/20","02/03/20","06/27/20","07/30/20","07/29/20","07/30/20","07/30/20","07/30/20","01/13/2020"
